date,source_game,target_game,country,ad_impressions,installs
2020-07-29,D,R,GB,7103,258
2020-07-30,D,R,GB,4908,223
2020-07-31,D,R,GB,5671,233
2020-07-01,D,S,GB,6440,147
2020-07-02,D,S,GB,8431,222
2020-07-03,D,S,GB,7302,178
2020-07-04,D,S,GB,5162,134
2020-07-05,D,S,GB,10417,215
2020-07-06,D,S,GB,10033,231
2020-07-07,D,S,GB,11405,274
2020-07-08,D,S,GB,15290,319
2020-07-09,D,S,GB,13505,294
2020-07-10,D,S,GB,15461,172
2020-07-11,D,S,GB,26602,556
2020-07-12,D,S,GB,19150,497
2020-07-13,D,S,GB,22460,478
2020-07-14,D,S,GB,21568,448
2020-07-15,D,S,GB,21460,490
2020-07-16,D,S,GB,27523,482
2020-07-17,D,S,GB,14031,447
2020-07-18,D,S,GB,20675,528
2020-07-19,D,S,GB,19669,468
2020-07-20,D,S,GB,16569,349
2020-07-21,D,S,GB,23036,434
2020-07-22,D,S,GB,19155,447
2020-07-23,D,S,GB,24189,516
2020-07-24,D,S,GB,20279,431
2020-07-25,D,S,GB,22562,438
2020-07-26,D,S,GB,22001,386
2020-07-27,D,S,GB,11683,347
2020-07-28,D,S,GB,14500,318
2020-07-29,D,S,GB,18595,357
2020-07-30,D,S,GB,19205,341
2020-07-31,D,S,GB,9373,270
2020-07-01,D,T,GB,12512,714
2020-07-02,D,T,GB,10330,934
2020-07-03,D,T,GB,10271,799
2020-07-04,D,T,GB,6304,574
2020-07-05,D,T,GB,7087,506
2020-07-06,D,T,GB,5259,467
2020-07-07,D,T,GB,4078,380
2020-07-08,D,T,GB,4615,327
2020-07-09,D,T,GB,4345,285
2020-07-10,D,T,GB,3984,259
2020-07-11,D,T,GB,4398,327
2020-07-12,D,T,GB,3771,230
2020-07-13,D,T,GB,6237,360
2020-07-14,D,T,GB,5117,378
2020-07-15,D,T,GB,4383,373
2020-07-16,D,T,GB,4794,329
2020-07-17,D,T,GB,3253,237
2020-07-18,D,T,GB,2540,188
2020-07-19,D,T,GB,2195,183
2020-07-20,D,T,GB,2470,162
2020-07-21,D,T,GB,1632,145
2020-07-22,D,T,GB,1273,111
2020-07-23,D,T,GB,1158,112
2020-07-24,D,T,GB,3016,202
2020-07-25,D,T,GB,3343,241
2020-07-26,D,T,GB,3039,259
2020-07-27,D,T,GB,2814,207
2020-07-28,D,T,GB,2217,169
2020-07-29,D,T,GB,1430,123
2020-07-30,D,T,GB,1181,110
2020-07-31,D,T,GB,1114,67
2020-07-01,E,K,GB,6473,216
2020-07-02,E,K,GB,11393,359
2020-07-03,E,K,GB,8756,297
2020-07-04,E,K,GB,7662,280
2020-07-05,E,K,GB,7191,269
2020-07-06,E,K,GB,6390,255
2020-07-07,E,K,GB,10677,313
2020-07-08,E,K,GB,8716,259
2020-07-09,E,K,GB,5784,196
2020-07-10,E,K,GB,5009,158
2020-07-11,E,K,GB,4219,136
2020-07-12,E,K,GB,6312,160
2020-07-13,E,K,GB,6214,187
2020-07-14,E,K,GB,6077,179
2020-07-15,E,K,GB,6574,183
2020-07-16,E,K,GB,5047,147
2020-07-17,E,K,GB,4410,134
2020-07-18,E,K,GB,4978,129
2020-07-19,E,K,GB,4586,131
2020-07-20,E,K,GB,4091,134
2020-07-21,E,K,GB,4407,122
2020-07-22,E,K,GB,4417,135
2020-07-23,E,K,GB,5285,203
2020-07-24,E,K,GB,6315,200
2020-07-25,E,K,GB,6589,207
2020-07-26,E,K,GB,6514,166
2020-07-27,E,K,GB,8276,198
2020-07-28,E,K,GB,12076,243
2020-07-29,E,K,GB,9771,223
2020-07-30,E,K,GB,8388,188
2020-07-31,E,K,GB,7447,179
2020-07-01,E,L,GB,30,2
2020-07-02,E,L,GB,48,3
2020-07-03,E,L,GB,46,3
2020-07-04,E,L,GB,39,3
2020-07-05,E,L,GB,42,3
2020-07-06,E,L,GB,41,3
2020-07-07,E,L,GB,35,2
2020-07-08,E,L,GB,55,4
2020-07-09,E,L,GB,34,3
2020-07-10,E,L,GB,36,1
2020-07-11,E,L,GB,32,2
2020-07-12,E,L,GB,24,1
2020-07-13,E,L,GB,52,3
2020-07-14,E,L,GB,35,2
2020-07-15,E,L,GB,64,2
2020-07-16,E,L,GB,47,2
2020-07-17,E,L,GB,123,7
2020-07-18,E,L,GB,126,6
2020-07-19,E,L,GB,139,7
2020-07-20,E,L,GB,97,6
2020-07-21,E,L,GB,264,15
2020-07-22,E,L,GB,2419,128
2020-07-23,E,L,GB,3824,233
2020-07-24,E,L,GB,9973,692
2020-07-25,E,L,GB,21089,1094
2020-07-26,E,L,GB,24996,1442
2020-07-27,E,L,GB,15320,1255
2020-07-28,E,L,GB,14595,1171
2020-07-29,E,L,GB,10217,861
2020-07-30,E,L,GB,9419,706
2020-07-31,E,L,GB,11117,838
2020-07-01,E,M,GB,2831,37
2020-07-02,E,M,GB,8813,90
2020-07-03,E,M,GB,6574,72
2020-07-04,E,M,GB,4578,57
2020-07-05,E,M,GB,7275,95
2020-07-06,E,M,GB,5873,67
2020-07-07,E,M,GB,3424,41
2020-07-08,E,M,GB,3603,45
2020-07-09,E,M,GB,5609,71
2020-07-10,E,M,GB,6670,88
2020-07-11,E,M,GB,40427,572
2020-07-12,E,M,GB,83942,1278
2020-07-13,E,M,GB,74448,1092
2020-07-14,E,M,GB,82010,1174
2020-07-15,E,M,GB,116741,1448
2020-07-16,E,M,GB,97262,1091
2020-07-17,E,M,GB,40380,582
2020-07-18,E,M,GB,31078,425
2020-07-19,E,M,GB,29212,385
2020-07-20,E,M,GB,69798,693
2020-07-21,E,M,GB,42423,524
2020-07-22,E,M,GB,13950,207
2020-07-23,E,M,GB,12222,174
2020-07-24,E,M,GB,10901,139
2020-07-25,E,M,GB,10876,152
2020-07-26,E,M,GB,13438,176
2020-07-27,E,M,GB,8389,114
2020-07-28,E,M,GB,6916,93
2020-07-29,E,M,GB,4089,61
2020-07-30,E,M,GB,4251,52
2020-07-31,E,M,GB,5849,67
2020-07-01,E,N,GB,15221,570
2020-07-02,E,N,GB,11582,414
2020-07-03,E,N,GB,12081,396
2020-07-04,E,N,GB,22701,600
2020-07-05,E,N,GB,27859,755
2020-07-06,E,N,GB,24343,659
2020-07-07,E,N,GB,20033,580
2020-07-08,E,N,GB,16419,429
2020-07-09,E,N,GB,14633,423
2020-07-10,E,N,GB,16496,427
2020-07-11,E,N,GB,15668,453
2020-07-12,E,N,GB,17152,477
2020-07-13,E,N,GB,12422,374
2020-07-14,E,N,GB,10219,312
2020-07-15,E,N,GB,9811,281
2020-07-16,E,N,GB,12243,320
2020-07-17,E,N,GB,10446,295
2020-07-18,E,N,GB,12413,361
2020-07-19,E,N,GB,13017,322
2020-07-20,E,N,GB,12089,315
2020-07-21,E,N,GB,26644,557
2020-07-22,E,N,GB,115998,2443
2020-07-23,E,N,GB,88974,2002
2020-07-24,E,N,GB,60779,1698
2020-07-25,E,N,GB,47547,1296
2020-07-26,E,N,GB,50584,1551
2020-07-27,E,N,GB,44347,1268
2020-07-28,E,N,GB,54070,1518
2020-07-29,E,N,GB,47054,1422
2020-07-30,E,N,GB,35917,1053
2020-07-31,E,N,GB,6514,369
2020-07-01,E,O,GB,11289,352
2020-07-02,E,O,GB,10564,344
2020-07-03,E,O,GB,8907,256
2020-07-04,E,O,GB,6980,240
2020-07-05,E,O,GB,8111,249
2020-07-06,E,O,GB,8600,236
2020-07-07,E,O,GB,9478,253
2020-07-08,E,O,GB,10293,303
2020-07-09,E,O,GB,8254,247
2020-07-10,E,O,GB,8600,249
2020-07-11,E,O,GB,11891,318
2020-07-12,E,O,GB,11204,282
2020-07-13,E,O,GB,9985,304
2020-07-14,E,O,GB,8856,267
2020-07-15,E,O,GB,9227,281
2020-07-16,E,O,GB,11219,348
2020-07-17,E,O,GB,9929,343
2020-07-18,E,O,GB,10931,312
2020-07-19,E,O,GB,10492,327
2020-07-20,E,O,GB,10192,320
2020-07-21,E,O,GB,10085,314
2020-07-22,E,O,GB,12831,336
2020-07-23,E,O,GB,10241,293
2020-07-24,E,O,GB,10313,296
2020-07-25,E,O,GB,7594,224
2020-07-26,E,O,GB,7648,220
2020-07-27,E,O,GB,5593,194
2020-07-28,E,O,GB,6051,169
2020-07-29,E,O,GB,5528,191
2020-07-30,E,O,GB,4708,177
2020-07-31,E,O,GB,4266,143
2020-07-01,E,P,GB,78,5
2020-07-02,E,P,GB,148,6
2020-07-03,E,P,GB,89,3
2020-07-04,E,P,GB,64,4
2020-07-05,E,P,GB,47,3
2020-07-06,E,P,GB,113,2
2020-07-07,E,P,GB,135,6
2020-07-08,E,P,GB,109,3
2020-07-09,E,P,GB,68,3
2020-07-10,E,P,GB,33,2
2020-07-11,E,P,GB,3825,50
2020-07-12,E,P,GB,24184,638
2020-07-13,E,P,GB,16463,479
2020-07-14,E,P,GB,22309,588
2020-07-15,E,P,GB,33547,825
2020-07-16,E,P,GB,29578,758
2020-07-17,E,P,GB,37358,852
2020-07-18,E,P,GB,48830,963
2020-07-19,E,P,GB,32738,843
2020-07-20,E,P,GB,15740,493
2020-07-21,E,P,GB,1956,122
2020-07-22,E,P,GB,1141,49
2020-07-23,E,P,GB,771,37
2020-07-24,E,P,GB,515,24
2020-07-25,E,P,GB,389,20
2020-07-26,E,P,GB,234,11
2020-07-27,E,P,GB,99,8
2020-07-28,E,P,GB,37,2
2020-07-29,E,P,GB,60,3
2020-07-30,E,P,GB,91,7
2020-07-31,E,P,GB,94,6
2020-07-01,E,Q,GB,1162,96
2020-07-02,E,Q,GB,1037,98
2020-07-03,E,Q,GB,1173,119
2020-07-04,E,Q,GB,3996,429
2020-07-05,E,Q,GB,5022,561
2020-07-06,E,Q,GB,6082,707
2020-07-07,E,Q,GB,6338,712
2020-07-08,E,Q,GB,7068,716
2020-07-09,E,Q,GB,5903,705
2020-07-10,E,Q,GB,4995,1073
2020-07-11,E,Q,GB,5472,594
2020-07-12,E,Q,GB,4710,561
2020-07-13,E,Q,GB,3113,402
2020-07-14,E,Q,GB,3511,388
2020-07-15,E,Q,GB,3212,338
2020-07-16,E,Q,GB,3209,329
2020-07-17,E,Q,GB,3499,388
2020-07-18,E,Q,GB,2969,300
2020-07-19,E,Q,GB,2665,223
2020-07-20,E,Q,GB,1671,145
2020-07-21,E,Q,GB,892,91
2020-07-22,E,Q,GB,464,62
2020-07-23,E,Q,GB,356,37
2020-07-24,E,Q,GB,307,38
2020-07-25,E,Q,GB,343,37
2020-07-26,E,Q,GB,176,18
2020-07-27,E,Q,GB,73,8
2020-07-28,E,Q,GB,48,5
2020-07-29,E,Q,GB,49,5
2020-07-30,E,Q,GB,40,3
2020-07-31,E,Q,GB,38,7
2020-07-01,E,R,GB,10408,439
2020-07-02,E,R,GB,9015,384
2020-07-03,E,R,GB,10862,374
2020-07-04,E,R,GB,10064,415
2020-07-05,E,R,GB,9929,357
2020-07-06,E,R,GB,13055,444
2020-07-07,E,R,GB,10973,396
2020-07-08,E,R,GB,8242,300
2020-07-09,E,R,GB,6713,214
2020-07-10,E,R,GB,4916,209
2020-07-11,E,R,GB,5521,206
2020-07-12,E,R,GB,5555,211
2020-07-13,E,R,GB,3604,177
2020-07-14,E,R,GB,2751,124
2020-07-15,E,R,GB,3549,132
2020-07-16,E,R,GB,4107,167
2020-07-17,E,R,GB,4391,192
2020-07-18,E,R,GB,4169,156
2020-07-19,E,R,GB,5236,172
2020-07-20,E,R,GB,3581,144
2020-07-21,E,R,GB,4915,183
2020-07-22,E,R,GB,4362,165
2020-07-23,E,R,GB,5420,210
2020-07-24,E,R,GB,4117,182
2020-07-25,E,R,GB,4504,201
2020-07-26,E,R,GB,4866,198
2020-07-27,E,R,GB,3644,168
2020-07-28,E,R,GB,4972,199
2020-07-29,E,R,GB,4255,195
2020-07-30,E,R,GB,5190,212
2020-07-31,E,R,GB,5207,211
2020-07-01,E,S,GB,2264,134
2020-07-02,E,S,GB,4497,189
2020-07-03,E,S,GB,5061,251
2020-07-04,E,S,GB,5427,243
2020-07-05,E,S,GB,4614,197
2020-07-06,E,S,GB,3881,174
2020-07-07,E,S,GB,1707,90
2020-07-08,E,S,GB,1505,92
2020-07-09,E,S,GB,1294,67
2020-07-10,E,S,GB,1840,50
2020-07-11,E,S,GB,1951,86
2020-07-12,E,S,GB,667,29
2020-07-13,E,S,GB,1893,81
2020-07-14,E,S,GB,2502,116
2020-07-15,E,S,GB,1728,79
2020-07-16,E,S,GB,2366,110
2020-07-17,E,S,GB,1618,66
2020-07-18,E,S,GB,1721,72
2020-07-19,E,S,GB,1973,99
2020-07-20,E,S,GB,1744,81
2020-07-21,E,S,GB,1894,77
2020-07-22,E,S,GB,1868,77
2020-07-23,E,S,GB,32373,1335
2020-07-24,E,S,GB,9041,539
2020-07-25,E,S,GB,9608,555
2020-07-26,E,S,GB,13031,786
2020-07-27,E,S,GB,4592,311
2020-07-28,E,S,GB,1003,71
2020-07-29,E,S,GB,570,35
2020-07-30,E,S,GB,890,44
2020-07-31,E,S,GB,399,27
2020-07-01,E,T,GB,3301,131
2020-07-02,E,T,GB,5199,246
2020-07-03,E,T,GB,5525,252
2020-07-04,E,T,GB,6445,260
2020-07-05,E,T,GB,6177,265
2020-07-06,E,T,GB,5865,226
2020-07-07,E,T,GB,6352,255
2020-07-08,E,T,GB,5394,234
2020-07-09,E,T,GB,5033,192
2020-07-10,E,T,GB,5918,242
2020-07-11,E,T,GB,5620,226
2020-07-12,E,T,GB,5080,196
2020-07-13,E,T,GB,3520,144
2020-07-14,E,T,GB,2988,132
2020-07-15,E,T,GB,3346,151
2020-07-16,E,T,GB,4361,198
2020-07-17,E,T,GB,3910,150
2020-07-18,E,T,GB,4020,162
2020-07-19,E,T,GB,5103,170
2020-07-20,E,T,GB,4110,174
2020-07-21,E,T,GB,6607,213
2020-07-22,E,T,GB,5089,224
2020-07-23,E,T,GB,5355,213
2020-07-24,E,T,GB,4905,192
2020-07-25,E,T,GB,7235,247
2020-07-26,E,T,GB,6462,194
2020-07-27,E,T,GB,5545,209
2020-07-28,E,T,GB,7299,232
2020-07-29,E,T,GB,6473,242
2020-07-30,E,T,GB,4612,180
2020-07-31,E,T,GB,5843,216
2020-07-01,F,K,GB,965,51
2020-07-02,F,K,GB,902,44
2020-07-03,F,K,GB,660,41
2020-07-04,F,K,GB,1268,49
2020-07-05,F,K,GB,11308,325
2020-07-06,F,K,GB,5448,201
2020-07-07,F,K,GB,6018,227
2020-07-08,F,K,GB,7193,250
2020-07-09,F,K,GB,5709,236
2020-07-10,F,K,GB,7496,243
2020-07-11,F,K,GB,7952,255
2020-07-12,F,K,GB,8700,238
2020-07-13,F,K,GB,6373,208
2020-07-14,F,K,GB,7128,225
2020-07-15,F,K,GB,6845,193
2020-07-16,F,K,GB,7785,211
2020-07-17,F,K,GB,7637,217
2020-07-18,F,K,GB,7042,212
2020-07-19,F,K,GB,5734,152
2020-07-20,F,K,GB,5672,139
2020-07-21,F,K,GB,4488,142
2020-07-22,F,K,GB,5606,134
2020-07-23,F,K,GB,5446,155
2020-07-24,F,K,GB,5935,165
2020-07-25,F,K,GB,5428,189
2020-07-26,F,K,GB,7220,246
2020-07-27,F,K,GB,5502,173
2020-07-28,F,K,GB,4338,140
2020-07-29,F,K,GB,4259,136
2020-07-30,F,K,GB,4022,131
2020-07-31,F,K,GB,4449,108
2020-07-01,F,L,GB,3017,283
2020-07-02,F,L,GB,2729,220
2020-07-03,F,L,GB,3181,236
2020-07-04,F,L,GB,3960,270
2020-07-05,F,L,GB,3304,279
2020-07-06,F,L,GB,2773,238
2020-07-07,F,L,GB,2151,172
2020-07-08,F,L,GB,2553,180
2020-07-09,F,L,GB,2453,194
2020-07-10,F,L,GB,2657,111
2020-07-11,F,L,GB,2640,169
2020-07-12,F,L,GB,2932,252
2020-07-13,F,L,GB,2592,190
2020-07-14,F,L,GB,2579,181
2020-07-15,F,L,GB,2357,158
2020-07-16,F,L,GB,2343,157
2020-07-17,F,L,GB,2427,211
2020-07-18,F,L,GB,2987,184
2020-07-19,F,L,GB,3648,262
2020-07-20,F,L,GB,2467,237
2020-07-21,F,L,GB,2447,210
2020-07-22,F,L,GB,2405,195
2020-07-23,F,L,GB,2915,207
2020-07-24,F,L,GB,2763,214
2020-07-25,F,L,GB,3173,246
2020-07-26,F,L,GB,3184,271
2020-07-27,F,L,GB,2882,248
2020-07-28,F,L,GB,2410,242
2020-07-29,F,L,GB,2587,226
2020-07-30,F,L,GB,2299,175
2020-07-31,F,L,GB,2214,232
2020-07-01,F,M,GB,35322,279
2020-07-02,F,M,GB,9748,115
2020-07-03,F,M,GB,6143,127
2020-07-04,F,M,GB,12704,243
2020-07-05,F,M,GB,13965,303
2020-07-06,F,M,GB,40918,667
2020-07-07,F,M,GB,26697,519
2020-07-08,F,M,GB,20853,377
2020-07-09,F,M,GB,19385,434
2020-07-10,F,M,GB,14779,317
2020-07-11,F,M,GB,14243,303
2020-07-12,F,M,GB,16134,343
2020-07-13,F,M,GB,17249,248
2020-07-14,F,M,GB,14692,202
2020-07-15,F,M,GB,14446,247
2020-07-16,F,M,GB,9257,211
2020-07-17,F,M,GB,6699,150
2020-07-18,F,M,GB,6507,160
2020-07-19,F,M,GB,7653,130
2020-07-20,F,M,GB,6131,132
2020-07-21,F,M,GB,5365,157
2020-07-22,F,M,GB,6661,145
2020-07-23,F,M,GB,5294,155
2020-07-24,F,M,GB,7000,210
2020-07-25,F,M,GB,6653,164
2020-07-26,F,M,GB,7505,241
2020-07-27,F,M,GB,5453,182
2020-07-28,F,M,GB,6610,185
2020-07-29,F,M,GB,6163,195
2020-07-30,F,M,GB,6161,176
2020-07-31,F,M,GB,6761,180
2020-07-01,F,N,GB,242,7
2020-07-02,F,N,GB,188,5
2020-07-03,F,N,GB,178,6
2020-07-04,F,N,GB,181,7
2020-07-05,F,N,GB,211,9
2020-07-06,F,N,GB,202,6
2020-07-07,F,N,GB,163,8
2020-07-08,F,N,GB,161,6
2020-07-09,F,N,GB,182,5
2020-07-10,F,N,GB,710,16
2020-07-11,F,N,GB,819,34
2020-07-12,F,N,GB,2255,63
2020-07-13,F,N,GB,2188,74
2020-07-14,F,N,GB,2174,75
2020-07-15,F,N,GB,2905,112
2020-07-16,F,N,GB,2625,98
2020-07-17,F,N,GB,2773,96
2020-07-18,F,N,GB,3581,121
2020-07-19,F,N,GB,4110,139
2020-07-20,F,N,GB,3208,103
2020-07-21,F,N,GB,9406,143
2020-07-22,F,N,GB,21456,430
2020-07-23,F,N,GB,18837,326
2020-07-24,F,N,GB,16076,348
2020-07-25,F,N,GB,18145,325
2020-07-26,F,N,GB,15331,347
2020-07-27,F,N,GB,11509,336
2020-07-28,F,N,GB,12630,293
2020-07-29,F,N,GB,2750,134
2020-07-30,F,N,GB,2225,97
2020-07-31,F,N,GB,2907,96
2020-07-01,F,O,GB,13885,282
2020-07-02,F,O,GB,12583,247
2020-07-03,F,O,GB,11730,287
2020-07-04,F,O,GB,10962,234
2020-07-05,F,O,GB,12252,291
2020-07-06,F,O,GB,7809,244
2020-07-07,F,O,GB,11693,254
2020-07-08,F,O,GB,12699,272
2020-07-09,F,O,GB,11272,251
2020-07-10,F,O,GB,10433,281
2020-07-11,F,O,GB,17742,366
2020-07-12,F,O,GB,15210,343
2020-07-13,F,O,GB,19960,371
2020-07-14,F,O,GB,12478,350
2020-07-15,F,O,GB,14142,291
2020-07-16,F,O,GB,16636,344
2020-07-17,F,O,GB,14538,327
2020-07-18,F,O,GB,16349,317
2020-07-19,F,O,GB,10710,276
2020-07-20,F,O,GB,9212,246
2020-07-21,F,O,GB,10296,231
2020-07-22,F,O,GB,13441,249
2020-07-23,F,O,GB,9941,254
2020-07-24,F,O,GB,11758,272
2020-07-25,F,O,GB,10247,225
2020-07-26,F,O,GB,10571,242
2020-07-27,F,O,GB,8729,210
2020-07-28,F,O,GB,5462,126
2020-07-29,F,O,GB,5528,141
2020-07-30,F,O,GB,6580,143
2020-07-31,F,O,GB,6238,120
2020-07-01,F,P,GB,6983,154
2020-07-02,F,P,GB,6979,161
2020-07-03,F,P,GB,7816,175
2020-07-04,F,P,GB,6385,179
2020-07-05,F,P,GB,6369,157
2020-07-06,F,P,GB,6327,180
2020-07-07,F,P,GB,7141,174
2020-07-08,F,P,GB,5663,151
2020-07-09,F,P,GB,6177,166
2020-07-10,F,P,GB,6024,162
2020-07-11,F,P,GB,5847,161
2020-07-12,F,P,GB,6376,169
2020-07-13,F,P,GB,5695,179
2020-07-14,F,P,GB,6250,186
2020-07-15,F,P,GB,5909,182
2020-07-16,F,P,GB,5326,160
2020-07-17,F,P,GB,5654,155
2020-07-18,F,P,GB,7412,182
2020-07-19,F,P,GB,6970,176
2020-07-20,F,P,GB,6301,163
2020-07-21,F,P,GB,5521,155
2020-07-22,F,P,GB,6169,146
2020-07-23,F,P,GB,6826,191
2020-07-24,F,P,GB,6567,148
2020-07-25,F,P,GB,7143,183
2020-07-26,F,P,GB,6672,182
2020-07-27,F,P,GB,5246,155
2020-07-28,F,P,GB,6149,169
2020-07-29,F,P,GB,6844,175
2020-07-30,F,P,GB,6404,173
2020-07-31,F,P,GB,6569,176
2020-07-01,F,Q,GB,2612,131
2020-07-02,F,Q,GB,2044,116
2020-07-03,F,Q,GB,1961,99
2020-07-04,F,Q,GB,1991,90
2020-07-05,F,Q,GB,2060,99
2020-07-06,F,Q,GB,2441,93
2020-07-07,F,Q,GB,2401,130
2020-07-08,F,Q,GB,2446,110
2020-07-09,F,Q,GB,1907,82
2020-07-10,F,Q,GB,2092,169
2020-07-11,F,Q,GB,2320,103
2020-07-12,F,Q,GB,2474,117
2020-07-13,F,Q,GB,3577,128
2020-07-14,F,Q,GB,2962,134
2020-07-15,F,Q,GB,2320,111
2020-07-16,F,Q,GB,2607,109
2020-07-17,F,Q,GB,2450,125
2020-07-18,F,Q,GB,2870,146
2020-07-19,F,Q,GB,3411,155
2020-07-20,F,Q,GB,2880,134
2020-07-21,F,Q,GB,3047,150
2020-07-22,F,Q,GB,3534,141
2020-07-23,F,Q,GB,2867,131
2020-07-24,F,Q,GB,2429,90
2020-07-25,F,Q,GB,2390,116
2020-07-26,F,Q,GB,3258,130
2020-07-27,F,Q,GB,2460,115
2020-07-28,F,Q,GB,2713,125
2020-07-29,F,Q,GB,2717,135
2020-07-30,F,Q,GB,3247,157
2020-07-31,F,Q,GB,3042,148
2020-07-01,F,R,GB,2832,242
2020-07-02,F,R,GB,2216,211
2020-07-03,F,R,GB,2400,235
2020-07-04,F,R,GB,2490,226
2020-07-05,F,R,GB,2248,222
2020-07-06,F,R,GB,2145,212
2020-07-07,F,R,GB,1637,139
2020-07-08,F,R,GB,1856,151
2020-07-09,F,R,GB,1388,133
2020-07-10,F,R,GB,1624,125
2020-07-11,F,R,GB,1678,137
2020-07-12,F,R,GB,1886,164
2020-07-13,F,R,GB,1569,152
2020-07-14,F,R,GB,1572,149
2020-07-15,F,R,GB,2137,159
2020-07-16,F,R,GB,1390,167
2020-07-17,F,R,GB,1427,137
2020-07-18,F,R,GB,1803,151
2020-07-19,F,R,GB,2064,178
2020-07-20,F,R,GB,1699,165
2020-07-21,F,R,GB,1732,145
2020-07-22,F,R,GB,2131,163
2020-07-23,F,R,GB,1795,151
2020-07-24,F,R,GB,2488,237
2020-07-25,F,R,GB,2565,209
2020-07-26,F,R,GB,2447,221
2020-07-27,F,R,GB,1777,184
2020-07-28,F,R,GB,1500,164
2020-07-29,F,R,GB,1858,202
2020-07-30,F,R,GB,1900,183
2020-07-31,F,R,GB,2180,222
2020-07-01,F,S,GB,33330,91
2020-07-02,F,S,GB,153735,257
2020-07-03,F,S,GB,145102,241
2020-07-04,F,S,GB,148545,215
2020-07-05,F,S,GB,55920,115
2020-07-06,F,S,GB,139430,198
2020-07-07,F,S,GB,135003,209
2020-07-08,F,S,GB,139288,216
2020-07-09,F,S,GB,139922,223
2020-07-10,F,S,GB,49541,53
2020-07-11,F,S,GB,30054,54
2020-07-12,F,S,GB,21438,32
2020-07-13,F,S,GB,65138,75
2020-07-14,F,S,GB,57328,99
2020-07-15,F,S,GB,19774,35
2020-07-16,F,S,GB,51062,59
2020-07-17,F,S,GB,134452,164
2020-07-18,F,S,GB,145734,173
2020-07-19,F,S,GB,148130,194
2020-07-20,F,S,GB,128413,170
2020-07-21,F,S,GB,143197,183
2020-07-22,F,S,GB,125896,169
2020-07-23,F,S,GB,150388,170
2020-07-24,F,S,GB,146496,170
2020-07-25,F,S,GB,161310,195
2020-07-26,F,S,GB,158612,202
2020-07-27,F,S,GB,178736,211
2020-07-28,F,S,GB,207514,232
2020-07-29,F,S,GB,173934,168
2020-07-30,F,S,GB,158719,165
2020-07-31,F,S,GB,153830,162
2020-07-01,F,T,GB,9304,450
2020-07-02,F,T,GB,6649,292
2020-07-03,F,T,GB,6692,345
2020-07-04,F,T,GB,7415,297
2020-07-05,F,T,GB,8159,270
2020-07-06,F,T,GB,11314,400
2020-07-07,F,T,GB,8752,403
2020-07-08,F,T,GB,6737,266
2020-07-09,F,T,GB,6204,169
2020-07-10,F,T,GB,6117,217
2020-07-11,F,T,GB,5066,177
2020-07-12,F,T,GB,5082,183
2020-07-13,F,T,GB,2766,116
2020-07-14,F,T,GB,2062,93
2020-07-15,F,T,GB,3409,132
2020-07-16,F,T,GB,3700,142
2020-07-17,F,T,GB,3311,105
2020-07-18,F,T,GB,3098,126
2020-07-19,F,T,GB,3553,109
2020-07-20,F,T,GB,2966,102
2020-07-21,F,T,GB,3407,121
2020-07-22,F,T,GB,2917,105
2020-07-23,F,T,GB,3317,117
2020-07-24,F,T,GB,2703,100
2020-07-25,F,T,GB,2791,94
2020-07-26,F,T,GB,2955,113
2020-07-27,F,T,GB,2322,101
2020-07-28,F,T,GB,2932,108
2020-07-29,F,T,GB,3359,144
2020-07-30,F,T,GB,3738,133
2020-07-31,F,T,GB,4235,121
2020-07-01,G,K,GB,74785,1718
2020-07-02,G,K,GB,68359,1910
2020-07-03,G,K,GB,77842,1959
2020-07-04,G,K,GB,80757,1649
2020-07-05,G,K,GB,70045,1313
2020-07-06,G,K,GB,4754,220
2020-07-07,G,K,GB,2183,90
2020-07-08,G,K,GB,1452,60
2020-07-09,G,K,GB,918,31
2020-07-10,G,K,GB,544,24
2020-07-11,G,K,GB,365,18
2020-07-12,G,K,GB,150,7
2020-07-13,G,K,GB,67,1
2020-07-14,G,K,GB,88,3
2020-07-15,G,K,GB,280,6
2020-07-16,G,K,GB,168,4
2020-07-17,G,K,GB,148,5
2020-07-18,G,K,GB,220,5
2020-07-19,G,K,GB,109,3
2020-07-20,G,K,GB,55,1
2020-07-21,G,K,GB,76,3
2020-07-22,G,K,GB,55,2
2020-07-23,G,K,GB,23655,278
2020-07-24,G,K,GB,26910,443
2020-07-25,G,K,GB,3543,110
2020-07-26,G,K,GB,7877,159
2020-07-27,G,K,GB,3123,89
2020-07-28,G,K,GB,2056,57
2020-07-29,G,K,GB,270,7
2020-07-30,G,K,GB,162,5
2020-07-31,G,K,GB,82,3
2020-07-01,G,L,GB,36269,111
2020-07-02,G,L,GB,257944,485
2020-07-03,G,L,GB,269912,556
2020-07-04,G,L,GB,234492,488
2020-07-05,G,L,GB,71775,151
2020-07-06,G,L,GB,228971,407
2020-07-07,G,L,GB,235115,432
2020-07-08,G,L,GB,251649,419
2020-07-09,G,L,GB,233933,381
2020-07-10,G,L,GB,52527,80
2020-07-11,G,L,GB,19952,52
2020-07-12,G,L,GB,15582,30
2020-07-13,G,L,GB,62561,103
2020-07-14,G,L,GB,63895,110
2020-07-15,G,L,GB,12680,33
2020-07-16,G,L,GB,43905,67
2020-07-17,G,L,GB,107004,140
2020-07-18,G,L,GB,100153,148
2020-07-19,G,L,GB,115232,156
